,id,user,tweet,date,query,polarity
540,1579223894976008193,jok32pierrot,"encourager notre équipe de guerrier, on lâchera rien, allez lens !!!",2022-10-09 21:34:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
541,1579220924481445888,Marine_Frid,belle seconde période de lille. réussir à gêner lens à la relance peu d’équipes ont réussi ce défi. ils ont laissé peu d’espaces à pereira et sotoca entre les lignes. même fofana plutôt bon devait se démultiplier pour faire avancer son équipe !,2022-10-09 21:23:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
544,1579217900430245890,123_INFO_SPORT,foot - l1 - lille inflige à lens sa première défaite de la saison source : l'equipe,2022-10-09 21:11:02+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
545,1579216974084984832,VentDuNord62,"c'est la vérité d'un soir. sotoca par exemple passe complément à coté de son match. il n'a pas été bon aujourd'hui. ca arrive ! mais on n'oublie pas ce qu'il fait depuis 3 ans ! ce qui m'embête le plus c'est qu'en 2ème, il n'y a plus d'équipe de lens ! on s'est disloqué !",2022-10-09 21:07:21+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
546,1579215457894412288,BetRey_10,"je vous avoue je voulais mettre celta/x contre le barca !   un dimanche soir, avec la ldc mercredi face à une bonne équipe   une côte énorme ! aucun regret &amp; merci à l’abonné pour le surbet de lens",2022-10-09 21:01:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
547,1579213394518810625,s_dieffenbach,je suis d’accord avec toi ! malheureusement je n’ai pas retrouvé l’équipe de lens,2022-10-09 20:53:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
548,1579213093665902593,remy62670,je dirais plus qu’on a eu affaire à un vrai derby criblé de faute ou lille n’a pas montré plus que lens. ce match confirme la solidité défensif de lens et l’absence de qualité offensif de cette équipe. rien de nouveau ce soir.,2022-10-09 20:51:56+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
549,1579212858025717760,AlexDS78,"battre ce lens là. qui restait sur 17 matchs sans défaite. avec cette qualité de jeu là, en mettant autant en difficulté lens. c’est fort. bravo monsieur fonseca. il met enfin fin à sa longue série, il arrive enfin à battre une grosse équipe de son championnat.",2022-10-09 20:51:00+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
550,1579212440713441280,_BeFootball,"le psg reste la seule équipe encore invaincue en ligue cette saison   avec les mauvais résultats de l'om et lens ce week-end, le club parisien respire un peu au classement.",2022-10-09 20:49:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
551,1579212401177944064,AntD_1,"la saison dernière n’était qu’une anomalie. une équipe pas remise de son titre de l’année d’avant, coachée par kouign-amann raymond domenech. lens a avait profité, tant mieux pour eux, mais l’église est remise au centre du village. le losc est et sera toujours au dessus",2022-10-09 20:49:11+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
552,1579211936453251073,AureLens7,"tellement heureux de compter brice samba dans notre équipe. magnifique gardien. j'en ai vu passer à lens, celui-là est exceptionnel.",2022-10-09 20:47:20+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
553,1579211898087608320,Mbappinho15,"on dit que la foudre ne peut jamais frapper deux fois. en ligue 1, c'est arrivé. après marseille hier, c'est lens qui perd son invincibilité battu à lille (1-0). l'équipe qui rigole évidemment c'est paris  toujours invaincu... mais pour combien de temps encore ?",2022-10-09 20:47:11+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
554,1579211870866579456,SANGORCORONS,pourquoi n’a t-on pas joué contre cette faible équipe très largement à la portée de lens et de beaucoup d’autres ?,2022-10-09 20:47:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
555,1579211831390138368,LensLens8,"vous savez quoi ?  j'ai même pas la rage d'avoir perdu, j'ai la rage d'avoir vu une équipe sans aucune envie en 2nd période.",2022-10-09 20:46:55+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
556,1579211667032145921,C_Moiwwsh,c’est sa l’équipe de lens ? tout l’équipe se branle,2022-10-09 20:46:16+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
557,1579211374281924608,gaetanmarqui,c'est pas lens ce soir. ou es notre équipe  de combattants...  dommage . on a pas mis les ingrédients pour gagner,2022-10-09 20:45:06+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
558,1579211349254897665,lequipe,"le losc s'est imposé 1-0 grâce à un penalty de jonathan david contre lens, qui a manqué un penalty et s'incline pour la première fois de la saison.",2022-10-09 20:45:00+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
559,1579211218853957634,MMalovry,le paris sg est la seule équipe invaincue en  après la défaite de l’om et du rc lens ce week-end,2022-10-09 20:44:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
560,1579211214626119680,nerwuskurva,lens joue pas mal pour une petite équipe de village,2022-10-09 20:44:28+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
561,1579210877529882625,B_MulubaSay,"lens je savais ! debut de match tu loupe un penalty, c’est comme si tu donnes un chargeur plein à l’équipe adverse. voilà defaite",2022-10-09 20:43:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
562,1579210703302688769,lequipe,"sur un but de jonathan david sur penalty, lille remporte 1-0 le derby face à lens.  le match :",2022-10-09 20:42:26+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
563,1579210663569739777,EmmanuelTrumer,"lille est la première équipe à faire tomber lens cette saison. lille de paulo fonseca devait gagner, c’est fait.   1-0 penalty de jo david",2022-10-09 20:42:17+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
564,1579210505180581889,MunsterMax,"on tient peut-être la notre match référence. pas le meilleur mais beaucoup d'intensité, de solidité derrière et de très belles choses devant.  le tout contre une belle équipe de lens (il faut le dire aussi) contre qui on a réussi à imposer notre jeu en 2ème mt",2022-10-09 20:41:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
565,1579209549814595585,SansEpices,lille c’est solide ce soir. pas vu une équipe qui a autant dominé lens depuis le début de saison,2022-10-09 20:37:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
566,1579206754608771072,FredLeLay,"un mauvais derby, une mauvaise équipe de lens",2022-10-09 20:26:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
567,1579206401943285760,lequipedusoir,les amis debrief de lille-lens à venir dans l’eds.  qui voulez-vous noter et quelle note lui donnez vous ?   n’oubliez pas le  sinon votre note ne pourra pas passer à l’antenne !!,2022-10-09 20:25:21+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
568,1579200294915039232,vfred14,en ayant gagné la cdf contre nice pas au championnat après si pour toi jouer l’europe montre que c’est une équipe du haut de tableau lille lyon et lens sont des équipes plus faibles que nantes,2022-10-09 20:01:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
569,1579194083683160064,fred38333254,"on n'a joué que des équipe de haut de tableau rennes, lens, lyon, nantes a part toulouse ajaccio et brest",2022-10-09 19:36:24+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
570,1579189919544922112,Mr_Mravinsky,"donc obligé de supporter les commentaires partisans des anciens lillois consultants pour prime. chaque match de lens, le consultant est un ancien de l'équipe adverse",2022-10-09 19:19:51+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
571,1579186808528642048,helinhz,les joueurs du rc lens sont surnommés les sang et or car l'équipe joue en rouge et jaune (couleurs du sang et de l'or).,2022-10-09 19:07:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
572,1579182011927134208,Faboune57,"je me rappelle il y a un an en prenant le train de paris vers le nord, celui qui passe sur la voie ferrée qui  coupe les tribunes de bollaert, on a eu droit aux «  corons » dans la sono du train. sauf que je suis supportrice de l’équipe qui jouait à lens ce jour là",2022-10-09 18:48:26+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
573,1579180140122501120,JournalisteAM1,"foot - l1 - compositions de lille-lens : le losc avec andré gomes, lens avec l'équipe attendue",2022-10-09 18:40:59+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
575,1579178854974861312,WYN_RC_LENS,"l1 - compositions de lille-lens : le losc avec andré gomes, lens avec l'équipe attendue",2022-10-09 18:35:53+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
578,1579173377176371201,PSSportsFR,avant-match    lille a gagné 6 de ses 7 derniers matchs à domicile en l1 face à lens.  lens n’a perdu aucun de ses 17 derniers matchs de l1.  donc en fait les lillois doivent juste gagner contre une équipe qui ne perd pas.,2022-10-09 18:14:07+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
579,1579172994806468608,lequipe,"paulo fonseca, l'entraîneur du losc, a choisi de faire confiance au portugais andré gomes plutôt qu'à rémy cabella pour débuter le derby contre lens.",2022-10-09 18:12:36+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
580,1579167971146366977,Lewis_590,t’as bien fait de préciser derby faudrait pas croire que lens est une grande équipe,2022-10-09 17:52:38+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
581,1579166566637531137,TheWorKill,équipe de roi,2022-10-09 17:47:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
582,1579163671539855361,lequipedusoir,casting du soir  autour de  : -  -   -   -   -    sans oublier le jt express de  et  en direct de lille !  rdv après le derby lille-lens sur,2022-10-09 17:35:33+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
583,1579151510461906944,bellaic3,"tous les ans 1 équipe flambe sr la 1er partie de saison c au tour de lorient, lens l’an passé, c mérité !!!!",2022-10-09 16:47:13+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
584,1579123493685583875,ElProfessor_51,"en l’occurrence lyon a joué de grosses équipes (monaco, lens, lorient, paris). ce qui n’excuse en rien le niveau lamentable de l’équipe dans certains matchs.",2022-10-09 14:55:54+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
585,1579117641780060161,Jujuflo09,allez lorient et lens faites un resultas comme ça ça nous réveille et si ça peut changer quelque chose dans l’approche de tudor et l’équipe lors des match.,2022-10-09 14:32:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
586,1579112888450842624,TomFavard,meilleure équipe de l1 actuellement avec lens vrmt,2022-10-09 14:13:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
587,1579108815651627008,tom_lacaille,"le  du nord s’annonce bouillant ce soir !   d’un côté le losc, 8ème de ligue 1, un jonathan david en feu  (6 buts) et un public déchaîné pour ce match.   de l’autre le rc lens, 4ème à 2pts de la 2ème place ! une équipe qui suit sa lancée de 2021/2022.",2022-10-09 13:57:34+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
588,1579094404383797248,jul13009,"on en reparle samedi apres lens quand tu auras fait un 4 a la suite ??? tu comprendras que l'equipe a pas de plan de jeu a part clauss et tavares... veretout est nul, payet gerson absent car aime pas le coach...et dieng est 1 paria qui passe derriere suarez lol.",2022-10-09 13:00:18+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
589,1579068833520058369,FETTETO,franck haies avait la réserve de lens avant de prendre l’équipe 1 après le licenciement de l’entraîneur principal,2022-10-09 11:18:42+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
590,1579052994456604675,Brabra013,"lyon risque de repartir en fanfare avc l'arrivée de l. blanc, lens lâche rien renne est en forme j'espère que c pas le début des problèmes mais je croit en cet équipe on va bien repartir des mardi en ldc",2022-10-09 10:15:45+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
591,1579049195012763648,BabaCool007,"bravo monsieur  ! c'est un vrai plaisir de voir jouer votre équipe au même titre que le rc lens, le werder en allemagne ou l'union saint gilloise en belgique !",2022-10-09 10:00:40+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
592,1579042759549546497,HyestTristan,lf 15 nº 66 championnats      il faut prendre des risques meme si sur le papier il y a des favoris. je tente le nul lille lens et un résultat de nantes qui est capable du nul face à une équipe de rennes que je trouve fatigué.,2022-10-09 09:35:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
593,1579041845153509376,InsideGones,laurent  devrait devenir le prochain entraîneur de l’ol !  l’ancien entraîneur du psg a été contacté après la défaite à lens et doit arriver dans la semaine avec son adjoint frank  (l’équipe),2022-10-09 09:31:27+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
594,1579041402691891201,OL__Plus,"blanc (56 ans) a été contacté dès la lendemain de la défaite à lens (0-1), il y a huit jours. rien n'a été encore signé, mais il devrait arriver cette semaine à lyon accompagné de son adjoint frank passi et du préparateur physique philippe lamberts  (l'équipe)",2022-10-09 09:29:42+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
595,1579027255048966145,DuquesneAlexan,"je suis aussi le  de près en étant supp du  suivi une mi-temps hier, ils étaient costauds et réalistes. c'est une équipe que je prenais souvent avec lens dans le jeu de l'entraineur. j'espère qu'ils vont remonter...  cela ferait un derby de plus ;-)",2022-10-09 08:33:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
596,1579021706341277696,SuiveurLillois,"la une de la honte. on a un derby à jouer (que deux fois dans la saison), dans un stade qui sera plein, contre une équipe de lens qui tourne très bien cette saison soit un match passionnant à suivre et la vdn arrive à mettre un titre péjoratif.",2022-10-09 08:11:26+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
597,1579013715256840194,mikeproduction3,car tu crois que lorient et lens ils ne vont perdre aucun match? commencez pas à douter de l'équipe dès le moindre faux pas. oui ils se sont endormi ( surement psychologique car contre le dernier) mais ça leur servira de leçon. cette équipe terminera sur le podium aucun doute,2022-10-09 07:39:41+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
598,1579013520792096768,_krmktr_,tiens bg regarde franck haise avec la réserve de lens avant de devenir entraîneur de l'équipe première  comme tu vois c'est absolument pas la même chose,2022-10-09 07:38:54+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
599,1578980237161164800,RemondasR,"un match décevant , prendre deux buts par une équipe d'ajaccio qui n'en avait marqué seulement cinq depuis le début de saison. il faut apprendre à jouer plus simple, nos joueurs sont de bons joueurs mais pas de grands joueurs. lorient et lens risquent d'en profiter !",2022-10-09 05:26:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
600,1578935308695269376,Jeremieaub1,vu le niveau de jeu de l'om c'est compliqué de dire qu'ils jouent le titre. on va voir lens demain mais encore une fois c'est l'équipe qui joue le mieux au ballon,2022-10-09 02:28:07+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
601,1578881805352308737,Seklaussina,"en parlant des nuls du psg et de l'ol puis de la défaite de l'om, l'equipe qui dit lorient et lens en salivent nan vraiment quelle époque de fou (faut absolument le gagner bordel).",2022-10-08 22:55:31+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
602,1578842705383546885,lemiroirdunord,"derby j-1,découvrez la composition de l'équipe de lens",2022-10-08 20:20:09+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
603,1578811876997468160,ButeursPronos,"t’inquietes j’ai meme rt  le losc reste une equipe comme une autre et lens n’y arrive pas face aux petites equipes, je n’arrete pas de le repete",2022-10-08 18:17:39+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
604,1578810404029214720,ThibaultGsn,"dans 24h pile, l’équipe du racing club de lens fera son entrée sur la pelouse sous l’ovation de ses supporters.",2022-10-08 18:11:47+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
605,1578808059962720257,Arssoniqe11,pour moi si sanchez joue harit peut jouer aussi et ça te change peut-être beaucoup de choses offensivement. oui au moins ça va les calmer mais bon perdre 3 pts à domicile contre une équipe aussi faible alors que qsg lyon monaco lens t’attendent ça n’annonce rien de bon,2022-10-08 18:02:28+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
606,1578807963397271552,esperitus,je vais être honnête. au vue de l’équipe je préfère que le club reste en ligue 2. il faut arrêter de vouloir à tout prix remonter avec peu d’éléments capable de tenir la niveau sachant que le club ne semble pas vouloir/pouvoir obtenir de bons éléments comment strasbourg ou lens.,2022-10-08 18:02:05+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
607,1578806854238449664,LeliVasco,"quand ton entraîneur te dis que balerdi est très très bon tu as tout compris ! tu joue la pire équipe de l1 avec 3 def centraux et 1 attaquant de pointe. c'est d'un ridicule dans nom cette équipe. mardi on va prendre une rouste, contre paris une branlé et contre lens une fessée",2022-10-08 17:57:41+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
609,1578803480751661056,Yaniss1138,la on va clairement ce rendre compte que malgré notre début de saison magnifique on avait aucune marge de manoeuvre tout simplement pck on est pas là seul équipe a faire un début de champ incroyable lorient et lens vont ns passer devant monaco recolle et voilà,2022-10-08 17:44:17+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
610,1578796890870939648,ReijiPublic,"oui oui lorient va gagner contre l'immonde équipe brestoise (et un nul leur permettrait d'être à égalité de points avec nous de toute façon) et lens fait que de gagner contre lille depuis leur retour en ligue 1, 5 victoires en 5 matches je crois",2022-10-08 17:18:06+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
611,1578796814194855936,Lezin340807z,putain mais tu devrait avoir honte de parler d’ambiance surtout avec l’om ton stade est trop grand pour vous la seule ambiance qui y’a eu dans votre stade cette saison c’est contre paris !! en ligue 1 seule équipe qui peut rivaliser   c’est lens !!,2022-10-08 17:17:47+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
612,1578794951139241984,BebekNordine,la meilleure nouvelle du week-end c'est ça  l'équipe: grégory thil va remplacer florent ghisolfi en tant que directeur sportif de lens.,2022-10-08 17:10:23+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
613,1578777689384620032,RDelinfo,"grégory thil va devenir directeur sportif du rc lens -  “se queda” comme on dit en espagne. alors qu’il devait rejoindre nice, grégory thil reste finalement dans la région. selon l’equipe, l’ancien buteur de l’usbco va devenir directeur sportif de lens....",2022-10-08 16:01:48+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
614,1578777275717148673,LOSC_addict,losc : paulo fonseca reconnaît que lens est une équipe de qualité   | foot national,2022-10-08 16:00:09+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
615,1578773278017355777,footnational,losc : paulo fonseca reconnaît que lens est une équipe de qualité,2022-10-08 15:44:16+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
616,1578770637329682432,Lucas_Cln,"info l'équipe. le directeur sportif du rc lens, grégory thil, recrute florent ghisolfi en tant que responsable de la cellule de recrutement.",2022-10-08 15:33:46+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
617,1578768445172486144,ShangoFoot,l’équipe  grégory thil va remplacer florent ghisolfi en tant que directeur sportif de lens,2022-10-08 15:25:04+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
618,1578759857599295489,Footballogue,"grégory thil, qui assistait l'ancien directeur sportif de lens florent ghisolfi dans ses fonctions, va finalement rester au rcl et devenir le nouveau directeur sportif du club !   (l'equipe)",2022-10-08 14:50:56+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
619,1578759568074891267,lequipe,"info l'équipe. alors qu'il s'était engagé avec nice, aux côtés de florent ghisolfi, le responsable de la cellule de recrutement de lens grégory thil a finalement choisi de rester dans le club artésien. pour y être promu au poste de directeur sportif.",2022-10-08 14:49:47+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
620,1578757133679874049,123_INFO_SPORT,foot - l1 - lens - grégory thil va remplacer florent ghisolfi en tant que directeur sportif de lens source : l'equipe,2022-10-08 14:40:07+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
621,1578754153211232256,FootballShirtV1,week-end de  retrouves les maillots des 2 équipes en boutique si vous tu n’as pas encore le tien pour fêter la victoire de ton équipe favorite!,2022-10-08 14:28:16+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
622,1578737096063229952,VamogoDiomande,"moi même quand bien même que je vis en côte d'ivoire, je suis un grand fan de rc lens. mon rêve le plus grand est d assister un jour à un match de cette équipe",2022-10-08 13:20:29+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
623,1578715416989310976,losclive,p.fonseca : « lens met beaucoup d'intensité dans ses matchs. je reconnais que c'est une équipe de qualité. nous voulons dominer le match et les presser ».,2022-10-08 11:54:21+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
624,1578709554472583168,Karl_Peter_Abel,"et courbis même 20 ans après se justifie! il était plus à la hauteur! mouais, bon pour l'inter et l'edf, mais pas asses bon pour l'équipe qui s'est faite défoncer par bordeaux (4-1) et le rc lens (4-0)!",2022-10-08 11:31:03+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
625,1578700115174653952,juchoupo,c'est équipe qui ont peur de descendre vont toit donner pour 1 pts alors des équipes forte (nous lens monaco rennes) vont se casser les dents sur ces équipe à certains match chose que nous n'avons pas fait,2022-10-08 10:53:32+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
626,1578699508489543681,zzzzzzzjl,"ah oue j’ai dit ça ou ? on va enchaîner 3-4 gros d’affilé, on va voir si l’équipe tient le coup. c’est trop de faire semblant de pas comprendre comme ça, a ce que je sache paris ou même lens n’a pas la même intensité de jeu que ajaccio, auxerre ou angers si ?",2022-10-08 10:51:08+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
627,1578681909760385030,CerfiaFoot,2.000 supporters lillois ont assisté au dernier entrainement de leur équipe avant d’affronter lens dimanche soir !  le derby du nord est lancé !   (,2022-10-08 09:41:12+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
628,1578679734170701824,LePetitGooner,mdr je comprend mais c’était tellement dense et y’avait tellement de doutes sur plein d’équipe que c’était chaud de prédire ce début de saison pour l’om. l’om et lens au top c’est tout ce que je demande en france,2022-10-08 09:32:33+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
629,1578679472613896198,PassionFootClub,plus de 2000 lillois sont venus encourager leur équipe lors du dernier entraînement avant le derby face à lens.   on peut dire qu’ils ont mis le feu au camp d’entraînement des dogues   (,2022-10-08 09:31:31+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
630,1578671751600316416,dicanio301,t 2eme toute la deuxième partie de saison.t l’équipe qui mérite le plus d’être 2eme cette saison la.avec le peno a la fin contre strasbourg on s’en foutrait de lens.,2022-10-08 09:00:50+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
631,1578669341809119234,lequipe,"florent ghisolfi, le bâtisseur  futur directeur sportif de nice, l'ancien milieu de terrain quitte lens avec un bilan très flatteur, à 37 ans, comme première expérience à un poste pour lequel il se préparait depuis longtemps.",2022-10-08 08:51:16+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
632,1578658581200928768,YvonMarcellin,"profil  : mamadou sarr  poste: dc-mdc équipe: réserve (national 2)  date/lieu de naissance: 29/08/2005 - martigues  arrivée ol: 2017-18 anciens clubs: es saint-laurent-blangy - feuchy (2011-12), rc lens (2012-17)  palmarès: gambardella 2022, euro u17",2022-10-08 08:08:30+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
633,1578645175009968128,benjisop,"donc oui, le propriétaire du racing qui est également le propriétaire de l’arena priorise les spectacles sur son équipe qui se retrouve pénalisée. preuve en est, demie finale de coupe d’europe la saison dernière, jouée à lens dans un stade vide : défaite.",2022-10-08 07:15:14+00:00,"client.search_recent_tweets(query='Equipe de Lens lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
